Year,Month,Account,Product code, Budget 
2010,7,1947,230," 56,234 "
2010,7,1955,124," 15,927 "
2010,7,1958,239," 17,433 "
2010,7,1973,118," 4,519 "
2010,7,1973,243," 42,984 "
2010,7,1979,124," 11,385 "
2010,7,1979,172," 10,842 "
2010,7,1995,140," 59,682 "
2010,7,1995,246, 132 
2010,8,1038,140," 27,646 "
2010,8,1038,148," 37,253 "
2010,8,1038,173," 33,178 "
2010,8,1052,216," 31,574 "
2010,8,1052,228," 6,489 "
2010,8,1077,216," 48,533 "
2010,8,1077,284," 10,310 "
2010,8,1104,193," 23,004 "
2010,8,1104,230," 51,374 "
2010,8,1125,146," 62,118 "
2010,8,1126,217," 176,942 "
2010,8,1130,106, 526 
2010,8,1130,110," 1,100 "
2010,8,1130,166," 1,797 "
2010,8,1137,217," 38,199 "
2010,8,1137,235," 26,648 "
2010,8,1138,222," 23,081 "
2010,8,1138,228," 9,738 "
2010,8,1148,180," 18,878 "
2010,8,1148,299," 25,808 "
2010,8,1158,107," 11,388 "
2010,8,1158,284," 2,484 "
2010,8,1166,148," 30,468 "
2010,8,1176,170," 39,793 "
2010,8,1183,105," 6,362 "
2010,8,1183,246," 1,149 "
2010,8,1184,149," 12,178 "
2010,8,1184,251," 14,836 "
2010,8,1190,285," 50,631 "
2010,8,1191,131," 28,704 "
2010,8,1191,292," 38,622 "
2010,8,1219,215," 31,772 "
2010,8,1219,216," 81,432 "
2010,8,1235,223," 1,293 "
2010,8,1235,251," 33,455 "
2010,8,1251,227," 14,232 "
2010,8,1251,259," 69,002 "
2010,8,1269,108," 15,884 "
2010,8,1392,227," 6,166 "
2010,8,1395,122," 46,803 "
2010,8,1432,133," 28,359 "
2010,8,1432,148," 8,839 "
2010,8,1432,206," 82,656 "
2010,8,1441,169, 365 
2010,8,1441,191," 39,879 "
2010,8,1441,217," 5,690 "
2010,8,1443,285," 24,003 "
2010,8,1447,299," 4,340 "
2010,8,1454,124," 21,406 "
2010,8,1455,197," 7,914 "
2010,8,1478,114," 30,192 "
2010,8,1520,100," 41,021 "
2010,8,1522,217," 17,334 "
2010,8,1522,255," 53,163 "
2010,8,1551,107," 19,535 "
2010,8,1569,170," 49,085 "
2010,8,1575,119," 24,793 "
2010,8,1584,108," 12,044 "
2010,8,1586,102," 33,661 "
2010,8,1586,173," 60,861 "
2010,8,1587,225," 16,037 "
2010,8,1600,259," 132,608 "
2010,8,1606,173," 5,853 "
2010,8,1608,296," 11,279 "
2010,8,1612,157," 59,458 "
2010,8,1613,280," 10,528 "
2010,8,1614,131," 31,200 "
2010,8,1617,259," 110,880 "
2010,8,1628,102," 20,846 "
2010,8,1629,110, 177 
2010,8,1630,102," 23,270 "
2010,8,1630,220," 3,041 "
2010,8,1630,223," 4,141 "
2010,8,1677,102," 23,138 "
2010,8,1682,122," 73,455 "
2010,8,1715,215," 4,102 "
2010,8,1721,235," 5,653 "
2010,8,1721,286," 12,098 "
2010,8,1735,102," 17,956 "
2010,8,1750,131," 23,634 "
2010,8,1750,228," 19,147 "
2010,8,1790,280," 18,928 "
2010,8,1790,281," 20,016 "
2010,8,1794,216," 52,143 "
2010,8,1803,122," 59,998 "
2010,8,1803,268," 22,439 "
2010,8,1806,252," 14,058 "
2010,8,1864,186," 42,053 "
2010,8,1886,117," 33,677 "
2010,8,1886,225," 3,361 "
2010,8,1887,157," 12,152 "
2010,8,1894,102," 21,651 "
2010,8,1894,183," 53,742 "
2010,8,1894,223," 37,496 "
2010,8,1909,124," 19,690 "
2010,8,1909,251," 29,280 "
2010,8,1917,259," 90,922 "
2010,8,1919,122," 49,344 "
2010,8,1919,220," 34,944 "
2010,8,1919,286," 29,583 "
2010,8,1936,117," 25,199 "
2010,8,1936,149," 44,696 "
2010,8,1936,215," 7,520 "
2010,8,1945,183," 51,827 "
2010,8,1945,284," 3,877 "
2010,8,1947,148," 22,606 "
2010,8,1955,170," 4,541 "
2010,8,1955,225," 18,565 "
2010,8,1958,184," 53,640 "
2010,8,1973,166," 43,659 "
2010,8,1973,173," 50,194 "
2010,8,1995,148," 23,368 "
2010,9,1052,140," 18,436 "
2010,9,1054,207," 75,918 "
2010,9,1054,260," 9,375 "
2010,9,1077,107," 16,608 "
2010,9,1077,193, 223 
2010,9,1092,281," 12,109 "
2010,9,1104,114," 15,207 "
2010,9,1125,276," 14,665 "
2010,9,1130,102," 25,587 "
2010,9,1130,170," 60,879 "
2010,9,1130,254," 32,206 "
2010,9,1137,172," 28,202 "
2010,9,1138,166," 10,780 "
2010,9,1138,207," 80,133 "
2010,9,1166,113," 41,751 "
2010,9,1166,159," 11,363 "
2010,9,1184,166," 119,490 "
2010,9,1187,118," 37,873 "
2010,9,1187,157," 48,946 "
2010,9,1187,193," 16,362 "
2010,9,1190,107," 8,733 "
2010,9,1191,292," 9,035 "
2010,9,1219,140," 5,402 "
2010,9,1219,296," 9,476 "
2010,9,1226,106," 23,070 "
2010,9,1226,118, 218 
2010,9,1226,131," 127,327 "
2010,9,1251,193," 4,158 "
2010,9,1259,159," 16,261 "
2010,9,1269,119," 19,252 "
2010,9,1269,286," 68,948 "
2010,9,1281,246, 446 
2010,9,1329,113," 42,931 "
2010,9,1331,217," 47,669 "
2010,9,1331,285," 33,528 "
2010,9,1375,100," 26,701 "
2010,9,1375,106," 30,892 "
2010,9,1375,157," 4,638 "
2010,9,1375,193," 7,395 "
2010,9,1392,243," 47,385 "
2010,9,1412,206," 5,032 "
2010,9,1412,220," 35,530 "
2010,9,1412,260," 39,545 "
2010,9,1432,230," 21,076 "
2010,9,1432,280," 13,440 "
2010,9,1441,159," 2,020 "
2010,9,1443,239, 596 
2010,9,1454,243," 76,608 "
2010,9,1455,141," 5,680 "
2010,9,1455,166," 14,553 "
2010,9,1455,191," 59,976 "
2010,9,1455,252," 8,601 "
2010,9,1463,227," 15,000 "
2010,9,1463,292," 31,292 "
2010,9,1464,107," 2,655 "
2010,9,1467,107," 9,198 "
2010,9,1478,235," 4,675 "
2010,9,1478,267," 31,294 "
2010,9,1520,102," 50,096 "
2010,9,1522,184," 34,237 "
2010,9,1522,246," 2,580 "
2010,9,1522,284," 10,707 "
2010,9,1522,292," 20,828 "
2010,9,1569,166," 35,297 "
2010,9,1575,119," 20,765 "
2010,9,1575,183," 32,997 "
2010,9,1575,222," 13,322 "
2010,9,1575,239," 38,740 "
2010,9,1584,251," 21,993 "
2010,9,1586,107," 13,304 "
2010,9,1586,299," 6,696 "
2010,9,1591,193," 9,720 "
2010,9,1608,108," 9,515 "
2010,9,1611,107," 4,380 "
2010,9,1613,166," 62,630 "
2010,9,1628,180," 30,615 "
2010,9,1630,166," 18,223 "
2010,9,1630,193," 3,524 "
2010,9,1630,259," 9,576 "
2010,9,1677,146," 29,803 "
2010,9,1682,267," 34,211 "
2010,9,1693,131," 78,964 "
2010,9,1693,207," 3,140 "
2010,9,1715,148," 13,335 "
2010,9,1715,183," 4,732 "
2010,9,1721,169," 30,514 "
2010,9,1735,204," 47,601 "
2010,9,1750,141," 13,845 "
2010,9,1750,230," 12,768 "
2010,9,1750,285," 30,709 "
2010,9,1750,292," 62,494 "
2010,9,1790,102," 32,951 "
2010,9,1790,254," 81,173 "
2010,9,1801,149," 10,229 "
2010,9,1801,193," 4,948 "
2010,9,1803,243," 24,000 "
2010,9,1803,252," 31,622 "
2010,9,1806,122," 67,848 "
2010,9,1806,180," 2,558 "
2010,9,1806,239," 36,475 "
2010,9,1815,180," 1,737 "
2010,9,1838,166," 82,871 "
2010,9,1838,183," 37,748 "
2010,9,1856,139," 26,767 "
2010,9,1864,108," 7,802 "
2010,9,1864,122," 16,037 "
2010,9,1886,159," 6,060 "
2010,9,1886,280," 43,971 "
2010,9,1887,124," 24,948 "
2010,9,1887,288," 28,382 "
2010,9,1894,106," 24,293 "
2010,9,1894,139," 16,416 "
2010,9,1945,139," 12,636 "
2010,9,1945,274," 59,983 "
2010,9,1947,173," 78,876 "
2010,9,1955,180," 23,285 "
2010,9,1958,299," 53,940 "
2010,9,1973,222," 4,252 "
2010,9,1995,197, 918 
2010,9,1995,267," 6,188 "
2010,10,1038,166," 31,809 "
2010,10,1052,217," 8,426 "
2010,10,1054,139," 28,032 "
2010,10,1054,186," 50,285 "
2010,10,1092,114," 10,101 "
2010,10,1092,119," 47,251 "
2010,10,1092,166," 14,784 "
2010,10,1104,230," 1,493 "
2010,10,1125,255," 51,072 "
2010,10,1130,210," 5,313 "
2010,10,1137,117," 114,924 "
2010,10,1137,250," 17,646 "
2010,10,1138,124," 24,300 "
2010,10,1138,146," 38,167 "
2010,10,1138,246, 432 
2010,10,1148,214," 11,317 "
2010,10,1158,122," 1,682 "
2010,10,1166,246," 6,039 "
2010,10,1166,285," 9,878 "
2010,10,1176,149," 35,570 "
2010,10,1176,172," 66,872 "
2010,10,1183,274," 104,103 "
2010,10,1184,122," 40,653 "
2010,10,1187,166," 39,732 "
2010,10,1191,250," 1,931 "
2010,10,1219,122," 39,251 "
2010,10,1226,124," 23,652 "
2010,10,1226,203," 12,055 "
2010,10,1257,207," 69,394 "
2010,10,1257,299," 31,736 "
2010,10,1269,246," 4,257 "
2010,10,1281,230," 1,294 "
2010,10,1329,140," 44,762 "
2010,10,1331,166," 31,005 "
2010,10,1331,180," 11,867 "
2010,10,1331,251," 20,422 "
2010,10,1375,139," 10,028 "
2010,10,1375,149," 28,222 "
2010,10,1386,106," 56,153 "
2010,10,1386,107," 22,785 "
2010,10,1386,255," 73,173 "
2010,10,1392,102," 25,048 "
2010,10,1392,118," 86,028 "
2010,10,1392,235," 6,358 "
2010,10,1392,285," 4,018 "
2010,10,1395,191," 50,123 "
2010,10,1432,117," 23,079 "
2010,10,1432,251," 39,780 "
2010,10,1447,207," 81,601 "
2010,10,1447,285," 30,448 "
2010,10,1464,172," 69,323 "
2010,10,1465,173," 35,056 "
2010,10,1467,166," 21,462 "
2010,10,1478,148," 26,439 "
2010,10,1478,157," 50,778 "
2010,10,1496,131," 20,973 "
2010,10,1503,288," 26,059 "
2010,10,1520,166," 76,230 "
2010,10,1522,140," 64,609 "
2010,10,1551,285," 30,277 "
2010,10,1551,288," 18,880 "
2010,10,1569,235," 7,109 "
2010,10,1584,276," 23,216 "
2010,10,1584,281," 24,192 "
2010,10,1587,186," 36,290 "
2010,10,1591,191," 31,133 "
2010,10,1591,235," 11,985 "
2010,10,1600,170," 49,980 "
2010,10,1600,254," 25,634 "
2010,10,1600,292," 27,113 "
2010,10,1606,274," 57,974 "
2010,10,1611,133," 26,039 "
2010,10,1611,157," 26,277 "
2010,10,1613,146," 11,995 "
2010,10,1617,299," 35,323 "
2010,10,1628,284," 5,056 "
2010,10,1629,139," 4,402 "
2010,10,1629,193," 16,038 "
2010,10,1629,216," 66,655 "
2010,10,1630,187," 18,266 "
2010,10,1794,180," 35,170 "
2010,10,1801,100," 72,352 "
2010,10,1801,148," 20,884 "
2010,10,1803,149," 25,345 "
2010,10,1803,288," 28,969 "
2010,10,1806,166," 47,124 "
2010,10,1806,246," 4,374 "
2010,10,1815,159," 9,204 "
2010,10,1815,246," 1,440 "
2010,10,1856,227," 15,813 "
2010,10,1864,217," 90,843 "
2010,10,1887,108," 10,454 "
2010,10,1894,274," 69,741 "
2010,10,1917,114," 9,970 "
2010,10,1917,252," 41,277 "
2010,10,1919,113," 17,024 "
2010,10,1919,250," 2,213 "
2010,10,1936,100," 32,332 "
2010,10,1955,107," 1,697 "
2010,10,1955,210," 7,928 "
2010,10,1955,220," 54,188 "
2010,10,1958,220," 23,800 "
2010,10,1958,250," 85,550 "
2010,10,1973,216," 40,248 "
2010,10,1973,222," 4,066 "
2010,10,1979,217," 47,187 "
2010,10,1979,285," 26,543 "
2010,10,1995,215," 77,080 "
2010,11,1038,166," 46,893 "
2010,11,1038,252," 17,235 "
2010,11,1077,139," 4,141 "
2010,11,1125,187," 73,505 "
2010,11,1125,254," 25,634 "
2010,11,1125,281," 22,842 "
2010,11,1126,125," 32,432 "
2010,11,1130,108," 4,248 "
2010,11,1137,122," 12,993 "
2010,11,1138,105," 40,098 "
2010,11,1138,227," 4,949 "
2010,11,1166,125," 42,610 "
2010,11,1166,148," 23,051 "
2010,11,1184,243," 9,720 "
2010,11,1184,250," 77,084 "
2010,11,1187,125," 38,782 "
2010,11,1187,186," 14,833 "
2010,11,1187,216," 79,677 "
2010,11,1190,140," 37,792 "
2010,11,1191,166," 81,081 "
2010,11,1226,172," 84,790 "
2010,11,1226,184," 61,388 "
2010,11,1251,148," 5,763 "
2010,11,1257,184," 51,455 "
2010,11,1259,255," 47,779 "
2010,11,1269,148," 32,718 "
2010,11,1269,207," 50,554 "
2010,11,1269,292," 41,483 "
2010,11,1331,184," 19,780 "
2010,11,1331,246," 4,909 "
2010,11,1375,108," 6,624 "
2010,11,1375,252," 34,111 "
2010,11,1375,267," 9,822 "
2010,11,1386,105," 100,062 "
2010,11,1386,124," 6,831 "
2010,11,1386,288, 561 
2010,11,1392,107," 23,652 "
2010,11,1392,222," 9,198 "
2010,11,1395,222," 7,157 "
2010,11,1395,285," 5,278 "
2010,11,1412,169, 547 
2010,11,1412,280," 27,695 "
2010,11,1412,286," 8,690 "
2010,11,1432,118," 3,052 "
2010,11,1432,267," 31,603 "
2010,11,1441,124," 15,984 "
2010,11,1441,268," 14,775 "
2010,11,1443,148," 9,652 "
2010,11,1447,210," 10,880 "
2010,11,1454,107," 12,030 "
2010,11,1454,159," 27,215 "
2010,11,1455,184," 86,867 "
2010,11,1455,261," 17,753 "
2010,11,1463,216," 26,662 "
2010,11,1464,261," 2,367 "
2010,11,1465,122," 40,670 "
2010,11,1465,149," 44,587 "
2010,11,1467,227," 8,426 "
2010,11,1467,261," 78,900 "
2010,11,1467,284," 5,382 "
2010,11,1478,259," 67,505 "
2010,11,1496,285," 38,239 "
2010,11,1503,254," 49,670 "
2010,11,1520,105," 46,845 "
2010,11,1551,113," 37,958 "
2010,11,1569,141," 5,325 "
2010,11,1569,260," 37,969 "
2010,11,1584,102," 61,994 "
2010,11,1584,166," 55,902 "
2010,11,1586,285," 12,859 "
2010,11,1587,107," 18,818 "
2010,11,1587,117," 49,821 "
2010,11,1587,157," 44,702 "
2010,11,1587,169," 31,312 "
2010,11,1587,197," 7,752 "
2010,11,1600,215," 19,996 "
2010,11,1600,252," 26,169 "
2010,11,1611,259," 29,484 "
2010,11,1611,276," 3,168 "
2010,11,1611,280," 19,533 "
2010,11,1613,159," 20,986 "
2010,11,1613,285," 10,499 "
2010,11,1614,110," 16,067 "
2010,11,1617,100," 43,363 "
2010,11,1617,114," 13,403 "
2010,11,1628,259," 58,539 "
2010,11,1629,246, 265 
2010,11,1677,173," 29,735 "
2010,11,1682,140," 78,547 "
2010,11,1693,157," 47,582 "
2010,11,1715,235," 17,881 "
2010,11,1715,260," 12,375 "
2010,11,1735,141," 35,203 "
2010,11,1735,251," 56,160 "
2010,11,1735,276," 2,888 "
2010,11,1750,169," 40,766 "
2010,11,1750,299," 34,438 "
2010,11,1760,118," 3,052 "
2010,11,1760,254," 22,750 "
2010,11,1760,260," 28,583 "
2010,11,1794,125," 45,210 "
2010,11,1794,252," 12,517 "
2010,11,1801,105," 117,517 "
2010,11,1838,259," 24,763 "
2010,11,1856,227," 2,240 "
2010,11,1886,246," 2,739 "
2010,11,1887,113," 3,174 "
2010,11,1887,184," 62,580 "
2010,11,1887,267," 9,086 "
2010,11,1894,255," 14,933 "
2010,11,1894,281," 19,930 "
2010,11,1917,173," 60,722 "
2010,11,1936,196," 14,850 "
2010,11,1945,170," 23,273 "
2010,11,1947,255," 6,115 "
2010,11,1955,107," 20,805 "
2010,11,1955,235," 5,564 "
2010,11,1955,252," 33,689 "
2010,11,1958,207," 41,588 "
2010,11,1958,260," 33,469 "
2010,11,1958,284," 3,387 "
2010,11,1958,288," 17,675 "
2010,11,1973,267," 4,500 "
2010,11,1979,114," 4,529 "
2010,11,1995,172," 63,137 "
2010,11,1995,288, 536 
2010,12,1038,141," 48,659 "
2010,12,1054,239," 6,910 "
2010,12,1054,281," 31,767 "
2010,12,1059,286," 15,847 "
2010,12,1077,169," 23,104 "
2010,12,1125,276," 9,082 "
2010,12,1126,110," 10,833 "
2010,12,1130,166," 32,848 "
2010,12,1138,220," 35,700 "
2010,12,1138,246," 8,657 "
2010,12,1148,217," 3,371 "
2010,12,1148,239," 1,907 "
2010,12,1158,113," 32,243 "
2010,12,1158,169," 7,798 "
2010,12,1166,110," 15,947 "
2010,12,1166,140," 105,644 "
2010,12,1183,225, 913 
2010,12,1183,271," 34,347 "
2010,12,1191,108," 4,634 "
2010,12,1219,140," 21,952 "
2010,12,1219,148," 33,338 "
2010,12,1219,276," 18,876 "
2010,12,1226,114," 15,185 "
2010,12,1235,102," 63,697 "
2010,12,1235,285," 45,720 "
2010,12,1251,157," 29,431 "
2010,12,1257,157," 50,724 "
2010,12,1269,124," 20,147 "
2010,12,1269,230," 27,179 "
2010,12,1281,196," 6,000 "
2010,12,1329,180," 29,008 "
2010,12,1329,206," 36,341 "
2010,12,1331,139," 11,563 "
2010,12,1331,254," 18,798 "
2010,12,1386,296," 27,398 "
2010,12,1392,100," 56,026 "
2010,12,1395,230," 39,690 "
2010,12,1412,170," 3,189 "
2010,12,1441,250," 81,486 "
2010,12,1443,184," 83,672 "
2010,12,1454,118," 24,077 "
2010,12,1463,261," 10,052 "
2010,12,1464,149," 6,820 "
2010,12,1464,170," 33,718 "
2010,12,1465,184," 79,119 "
2010,12,1478,119," 7,342 "
2010,12,1503,141," 65,498 "
2010,12,1503,159," 7,878 "
2010,12,1503,268," 11,244 "
2010,12,1520,157," 48,825 "
2010,12,1520,166," 57,057 "
2010,12,1520,184," 149,119 "
2010,12,1551,284," 4,195 "
2010,12,1569,223," 25,452 "
2010,12,1584,108," 4,416 "
2010,12,1584,186," 15,049 "
2010,12,1584,196," 1,625 "
2010,12,1586,141," 69,817 "
2010,12,1587,124," 29,700 "
2010,12,1591,166," 39,564 "
2010,12,1600,102, 278 
2010,12,1600,222," 3,834 "
2010,12,1608,166," 46,754 "
2010,12,1608,169," 18,810 "
2010,12,1608,180," 20,886 "
2010,12,1608,193," 5,832 "
2010,12,1608,206," 7,478 "
2010,12,1612,141," 70,290 "
2010,12,1613,139," 16,737 "
2010,12,1613,292," 56,813 "
2010,12,1613,299," 12,658 "
2010,12,1614,216," 78,000 "
2010,12,1617,108," 20,220 "
2010,12,1617,114," 3,746 "
2010,12,1628,107," 9,636 "
2010,12,1629,113," 14,313 "
2010,12,1629,220," 29,172 "
2010,12,1629,230," 40,488 "
2010,12,1630,225," 21,725 "
2010,12,1721,148," 27,318 "
2010,12,1721,170," 12,293 "
2010,12,1721,276," 22,440 "
2010,12,1750,166," 41,272 "
2010,12,1750,183," 7,774 "
2010,12,1750,206," 4,330 "
2010,12,1760,106," 62,178 "
2010,12,1790,119," 26,430 "
2010,12,1790,131," 18,096 "
2010,12,1790,222," 29,071 "
2010,12,1790,250," 38,232 "
2010,12,1794,281," 46,251 "
2010,12,1803,260," 16,050 "
2010,12,1806,284," 10,874 "
2010,12,1838,148," 15,113 "
2010,12,1856,119," 14,948 "
2010,12,1856,260," 16,398 "
2010,12,1864,267," 28,675 "
2010,12,1886,197," 8,851 "
2010,12,1887,106," 51,363 "
2010,12,1887,196," 13,333 "
2010,12,1894,186," 45,946 "
2010,12,1909,119," 38,654 "
2010,12,1909,139," 17,958 "
2010,12,1909,284," 5,980 "
2010,12,1917,146," 36,652 "
2010,12,1945,159," 11,940 "
2010,12,1958,243," 64,879 "
2010,12,1995,235," 8,311 "
2010,12,1995,260," 11,045 "
2011,1,1038,250," 52,392 "
2011,1,1052,102," 19,202 "
2011,1,1052,157," 65,805 "
2011,1,1052,173," 10,471 "
2011,1,1054,149," 53,521 "
2011,1,1054,157," 70,814 "
2011,1,1059,157," 83,376 "
2011,1,1059,254," 43,862 "
2011,1,1077,207," 32,122 "
2011,1,1077,239," 39,533 "
2011,1,1092,196," 6,500 "
2011,1,1092,251," 18,342 "
2011,1,1104,276," 16,751 "
2011,1,1125,271," 42,153 "
2011,1,1130,108," 20,592 "
2011,1,1130,271," 42,504 "
2011,1,1138,108," 1,584 "
2011,1,1138,159," 45,212 "
2011,1,1148,261," 34,506 "
2011,1,1148,284," 16,819 "
2011,1,1158,119," 24,948 "
2011,1,1166,159," 13,360 "
2011,1,1183,292," 1,543 "
2011,1,1184,139," 15,927 "
2011,1,1187,276," 22,275 "
2011,1,1191,131," 120,900 "
2011,1,1191,280," 15,854 "
2011,1,1219,255," 40,824 "
2011,1,1226,286," 57,510 "
2011,1,1251,148," 13,076 "
2011,1,1251,267," 45,968 "
2011,1,1251,284, 642 
2011,1,1251,299," 11,332 "
2011,1,1257,102," 21,946 "
2011,1,1257,281," 12,064 "
2011,1,1259,102," 39,700 "
2011,1,1259,107," 1,396 "
2011,1,1259,149," 13,193 "
2011,1,1331,271," 47,171 "
2011,1,1375,166," 38,115 "
2011,1,1395,235," 17,952 "
2011,1,1412,108," 8,162 "
2011,1,1412,285," 14,393 "
2011,1,1432,157," 33,551 "
2011,1,1432,159," 27,523 "
2011,1,1441,166," 95,865 "
2011,1,1443,183," 37,910 "
2011,1,1447,281," 19,898 "
2011,1,1455,251," 31,360 "
2011,1,1455,280," 51,423 "
2011,1,1463,107," 26,006 "
2011,1,1464,124," 10,375 "
2011,1,1465,267," 33,614 "
2011,1,1467,223," 1,653 "
2011,1,1478,110," 11,481 "
2011,1,1478,254," 55,824 "
2011,1,1496,284," 2,773 "
2011,1,1503,124," 6,905 "
2011,1,1520,108, 834 
2011,1,1520,222," 19,438 "
2011,1,1522,173," 66,481 "
2011,1,1551,108," 1,584 "
2011,1,1569,215," 56,195 "
2011,1,1575,159," 15,655 "
2011,1,1586,286," 40,487 "
2011,1,1587,149," 7,398 "
2011,1,1587,267," 46,812 "
2011,1,1591,102," 54,540 "
2011,1,1591,146," 39,072 "
2011,1,1600,170," 3,011 "
2011,1,1600,217," 70,620 "
2011,1,1600,252," 5,536 "
2011,1,1606,102," 53,418 "
2011,1,1606,148," 13,462 "
2011,1,1611,203," 5,514 "
2011,1,1614,141," 13,579 "
2011,1,1614,184," 23,468 "
2011,1,1629,196," 20,400 "
2011,1,1630,206," 12,559 "
2011,1,1682,191," 33,356 "
2011,1,1693,206," 26,717 "
2011,1,1735,102," 7,129 "
2011,1,1735,122," 17,765 "
2011,1,1735,246," 5,805 "
2011,1,1760,183," 3,687 "
2011,1,1760,222," 29,025 "
2011,1,1794,107," 2,354 "
2011,1,1801,268," 10,893 "
2011,1,1806,235," 15,716 "
2011,1,1815,225," 24,203 "
2011,1,1856,140," 52,479 "
2011,1,1856,172," 60,351 "
2011,1,1864,140," 28,941 "
2011,1,1886,197," 7,661 "
2011,1,1887,220," 55,654 "
2011,1,1894,197," 9,169 "
2011,1,1894,225," 16,475 "
2011,1,1909,250," 35,179 "
2011,1,1917,217," 15,890 "
2011,1,1919,108, 513 
2011,1,1919,114," 35,562 "
2011,1,1936,105," 152,150 "
2011,1,1945,148," 21,336 "
2011,1,1947,251," 34,560 "
2011,1,1947,281," 16,782 "
2011,1,1947,286," 19,962 "
2011,1,1973,105," 47,713 "
2011,1,1973,172," 91,096 "
2011,1,1973,246," 11,009 "
2011,1,1995,139," 4,056 "
2011,1,1995,217," 24,918 "
2011,1,1995,284," 1,346 "
2011,2,1038,146," 12,693 "
2011,2,1038,217," 44,648 "
2011,2,1038,251," 51,920 "
2011,2,1038,267," 45,707 "
2011,2,1052,180, 871 
2011,2,1052,193," 21,025 "
2011,2,1104,107," 8,687 "
2011,2,1104,206," 44,817 "
2011,2,1125,108," 7,157 "
2011,2,1125,261," 65,329 "
2011,2,1126,193," 23,146 "
2011,2,1126,210," 25,908 "
2011,2,1130,193," 21,414 "
2011,2,1130,203," 8,220 "
2011,2,1137,193," 15,856 "
2011,2,1138,260," 55,881 "
2011,2,1148,133," 7,995 "
2011,2,1183,119," 18,893 "
2011,2,1183,246," 7,155 "
2011,2,1187,216," 7,006 "
2011,2,1187,261," 74,061 "
2011,2,1190,216," 118,333 "
2011,2,1219,225," 23,720 "
2011,2,1226,114," 43,001 "
2011,2,1226,157," 51,287 "
2011,2,1226,225," 27,482 "
2011,2,1235,110," 14,667 "
2011,2,1251,252," 23,642 "
2011,2,1257,148," 33,782 "
2011,2,1257,186," 49,195 "
2011,2,1257,281," 37,920 "
2011,2,1281,246," 8,585 "
2011,2,1329,139," 3,358 "
2011,2,1329,246," 9,720 "
2011,2,1329,285," 45,512 "
2011,2,1331,118," 46,628 "
2011,2,1331,157," 42,701 "
2011,2,1331,197," 8,880 "
2011,2,1386,191," 19,656 "
2011,2,1386,215," 11,489 "
2011,2,1395,215," 6,087 "
2011,2,1412,131," 96,964 "
2011,2,1412,148," 17,882 "
2011,2,1432,252," 20,734 "
2011,2,1441,107," 19,170 "
2011,2,1447,102," 11,604 "
2011,2,1454,148," 7,209 "
2011,2,1454,186," 7,409 "
2011,2,1455,141," 39,831 "
2011,2,1455,271," 8,611 "
2011,2,1463,157," 57,577 "
2011,2,1478,102, 741 
2011,2,1478,260," 13,406 "
2011,2,1496,107," 20,221 "
2011,2,1503,107," 14,213 "
2011,2,1520,225," 13,925 "
2011,2,1522,133," 15,304 "
2011,2,1522,191," 4,505 "
2011,2,1551,119," 120,845 "
2011,2,1551,235," 1,739 "
2011,2,1569,106," 23,678 "
2011,2,1575,166," 96,892 "
2011,2,1575,172," 78,851 "
2011,2,1575,173," 8,257 "
2011,2,1587,169," 48,412 "
2011,2,1587,184," 92,864 "
2011,2,1587,252," 77,299 "
2011,2,1591,166," 43,890 "
2011,2,1591,173," 110,802 "
2011,2,1591,227," 13,211 "
2011,2,1600,124," 18,884 "
2011,2,1606,157," 1,061 "
2011,2,1608,193," 28,067 "
2011,2,1611,285," 30,480 "
2011,2,1612,108," 14,028 "
2011,2,1612,217," 83,059 "
2011,2,1613,119," 33,406 "
2011,2,1613,148," 29,492 "
2011,2,1614,124," 22,176 "
2011,2,1630,148," 8,382 "
2011,2,1677,274," 24,891 "
2011,2,1677,296," 19,416 "
2011,2,1693,122," 80,955 "
2011,2,1693,180," 26,460 "
2011,2,1715,113, 977 
2011,2,1715,146," 21,564 "
2011,2,1721,254," 67,416 "
2011,2,1735,166," 10,010 "
2011,2,1735,204," 28,392 "
2011,2,1750,235," 25,755 "
2011,2,1750,239," 1,457 "
2011,2,1750,268," 5,018 "
2011,2,1790,215," 49,632 "
2011,2,1790,235," 1,039 "
2011,2,1794,108," 8,870 "
2011,2,1801,227," 8,348 "
2011,2,1801,228," 11,716 "
2011,2,1815,148," 30,175 "
2011,2,1815,259," 6,468 "
2011,2,1856,252," 48,916 "
2011,2,1864,108," 12,987 "
2011,2,1864,148," 24,638 "
2011,2,1886,186," 42,364 "
2011,2,1894,225," 6,334 "
2011,2,1917,197," 2,236 "
2011,2,1919,140," 144,575 "
2011,2,1936,170," 1,239 "
2011,2,1947,148," 1,304 "
2011,2,1947,250," 9,637 "
2011,2,1979,214," 38,693 "
2011,2,1979,220," 23,460 "
2011,2,1979,259," 112,896 "
2011,3,1038,183," 30,543 "
2011,3,1054,207," 9,891 "
2011,3,1054,239," 42,008 "
2011,3,1059,119," 47,371 "
2011,3,1077,157," 78,988 "
2011,3,1104,285," 28,637 "
2011,3,1125,184," 68,860 "
2011,3,1126,207," 70,367 "
2011,3,1130,105," 9,109 "
2011,3,1138,140," 123,094 "
2011,3,1138,141," 49,949 "
2011,3,1138,166," 57,750 "
2011,3,1138,228," 13,036 "
2011,3,1158,274," 64,784 "
2011,3,1166,250," 59,852 "
2011,3,1176,169," 16,720 "
2011,3,1183,117," 118,300 "
2011,3,1183,222," 19,612 "
